DATE,Total_Sales,Sales_B1,Sales_B2,Sales_B3,Sales_B4,Total_Promos,Avg_Temp,Min_Temp,Max_Temp,Rainfall,Wind_Speed,Temp_Range,Is_Rainy,Temp_Category,Year,Month,DayOfWeek,DayName,IsWeekend,Season,MonthName,Correlation
18-06-2016,816,252,484,37,43,47,28.2,22,33.5,0,8.5,11.5,0,Hot (>25°C),2016,6,5,Saturday,1,Summer,Jun,
19-06-2016,281,123,110,30,18,35,27.1,21,33,0,10.3,12,0,Hot (>25°C),2016,6,6,Sunday,1,Summer,Jun,
20-06-2016,365,128,160,25,52,45,27.4,22,32,0,7.5,10,0,Hot (>25°C),2016,6,0,Monday,0,Summer,Jun,
21-06-2016,257,110,119,9,19,35,28.5,23,34,0,9.1,11,0,Hot (>25°C),2016,6,1,Tuesday,0,Summer,Jun,
22-06-2016,317,126,159,15,17,41,28.7,23.5,33.5,0,16.4,10,0,Hot (>25°C),2016,6,2,Wednesday,0,Summer,Jun,
23-06-2016,291,118,125,24,24,42,28.3,24,33,0,15.4,9,0,Hot (>25°C),2016,6,3,Thursday,0,Summer,Jun,
24-06-2016,487,193,198,34,62,42,27.8,23.33333333,33,0,15.7,9.666666667,0,Hot (>25°C),2016,6,4,Friday,0,Summer,Jun,
25-06-2016,424,185,169,35,35,45,27,22.66666667,33,0,15.1,10.33333333,0,Hot (>25°C),2016,6,5,Saturday,1,Summer,Jun,
26-06-2016,165,63,72,14,16,31,28.3,22,33,0,11.4,11,0,Hot (>25°C),2016,6,6,Sunday,1,Summer,Jun,
27-06-2016,293,120,150,8,15,31,28.8,21.33333333,33,0,5.6,11.66666667,0,Hot (>25°C),2016,6,0,Monday,0,Summer,Jun,
28-06-2016,277,118,129,17,13,32,26.9,20.66666667,33,0,7.5,12.33333333,0,Hot (>25°C),2016,6,1,Tuesday,0,Summer,Jun,
29-06-2016,252,95,108,16,33,33,26.7,20,33,0,8.6,13,0,Hot (>25°C),2016,6,2,Wednesday,0,Summer,Jun,
30-06-2016,735,128,98,13,496,40,28.2,23,34,0,8.1,11,0,Hot (>25°C),2016,6,3,Thursday,0,Summer,Jun,
01-07-2016,950,198,152,48,552,45,28.3,23,34,0,7.7,11,0,Hot (>25°C),2016,7,4,Friday,0,Summer,Jul,
02-07-2016,790,155,194,36,405,51,28.8,23,34,0,15.9,11,0,Hot (>25°C),2016,7,5,Saturday,1,Summer,Jul,
03-07-2016,339,48,87,14,190,39,29.5,25,34,0,23.9,9,0,Hot (>25°C),2016,7,6,Sunday,1,Summer,Jul,
04-07-2016,556,87,119,16,334,46,26.7,21,33,0,19.4,12,0,Hot (>25°C),2016,7,0,Monday,0,Summer,Jul,
05-07-2016,464,81,88,17,278,40,28.6,24,34,0,19.5,10,0,Hot (>25°C),2016,7,1,Tuesday,0,Summer,Jul,
06-07-2016,431,92,103,11,225,44,29.2,24,34.3,0,25,10.3,0,Hot (>25°C),2016,7,2,Wednesday,0,Summer,Jul,
07-07-2016,550,97,142,22,289,43,29.2,24,34.6,0,25.6,10.6,0,Hot (>25°C),2016,7,3,Thursday,0,Summer,Jul,
08-07-2016,524,132,165,28,199,41,29.2,23.9,34.5,0,20.9,10.6,0,Hot (>25°C),2016,7,4,Friday,0,Summer,Jul,
09-07-2016,473,163,165,26,119,43,27.2,22,33.8,0,17.5,11.8,0,Hot (>25°C),2016,7,5,Saturday,1,Summer,Jul,
10-07-2016,228,74,88,28,38,39,27.1,21.2,32.7,0,13.3,11.5,0,Hot (>25°C),2016,7,6,Sunday,1,Summer,Jul,
11-07-2016,401,120,109,17,155,37,28.9,24.3,34,0,25.8,9.7,0,Hot (>25°C),2016,7,0,Monday,0,Summer,Jul,
12-07-2016,351,110,121,30,90,43,28.6,23.5,33.5,0,25.5,10,0,Hot (>25°C),2016,7,1,Tuesday,0,Summer,Jul,
13-07-2016,253,105,91,9,48,37,29.7,24.6,35,0,23.4,10.4,0,Hot (>25°C),2016,7,2,Wednesday,0,Summer,Jul,
14-07-2016,499,329,149,17,4,54,29.3,23.5,34.7,0,19.4,11.2,0,Hot (>25°C),2016,7,3,Thursday,0,Summer,Jul,
15-07-2016,642,455,129,25,33,57,28.8,24.1,34.1,0,10.2,10,0,Hot (>25°C),2016,7,4,Friday,0,Summer,Jul,
16-07-2016,696,429,196,37,34,60,28.9,22.9,34.2,0,12.6,11.3,0,Hot (>25°C),2016,7,5,Saturday,1,Summer,Jul,
17-07-2016,381,304,61,12,4,50,28.7,22.6,34,0,15.1,11.4,0,Hot (>25°C),2016,7,6,Sunday,1,Summer,Jul,
18-07-2016,536,355,141,23,17,56,28.7,23.3,34.6,0,11.9,11.3,0,Hot (>25°C),2016,7,0,Monday,0,Summer,Jul,
19-07-2016,513,346,116,19,32,56,29.2,23.8,34.2,0,10,10.4,0,Hot (>25°C),2016,7,1,Tuesday,0,Summer,Jul,
20-07-2016,460,348,79,11,22,55,29.2,23.5,34.6,0,10.9,11.1,0,Hot (>25°C),2016,7,2,Wednesday,0,Summer,Jul,
21-07-2016,498,320,128,19,31,55,29.8,23,35.5,0,10,12.5,0,Hot (>25°C),2016,7,3,Thursday,0,Summer,Jul,
22-07-2016,635,438,160,10,27,56,30.2,23,36.2,0,9.2,13.2,0,Hot (>25°C),2016,7,4,Friday,0,Summer,Jul,
23-07-2016,837,606,153,30,48,61,30.7,24.2,36.6,0,10.3,12.4,0,Hot (>25°C),2016,7,5,Saturday,1,Summer,Jul,
24-07-2016,402,244,132,13,13,58,30.7,24.7,36.3,0,11,11.6,0,Hot (>25°C),2016,7,6,Sunday,1,Summer,Jul,
25-07-2016,481,331,121,13,16,54,28.1,23.8,34.5,0,7.9,10.7,0,Hot (>25°C),2016,7,0,Monday,0,Summer,Jul,
26-07-2016,468,348,84,23,13,44,27.6,21.4,33.6,0,6.4,12.2,0,Hot (>25°C),2016,7,1,Tuesday,0,Summer,Jul,
27-07-2016,418,242,124,24,28,55,27.9,22.7,34,0,8.9,11.3,0,Hot (>25°C),2016,7,2,Wednesday,0,Summer,Jul,
28-07-2016,683,143,149,366,25,49,28.3,25,34.2,0,11.7,9.2,0,Hot (>25°C),2016,7,3,Thursday,0,Summer,Jul,
29-07-2016,718,191,136,372,19,54,27.8,24.2,33.3,0,12.9,9.1,0,Hot (>25°C),2016,7,4,Friday,0,Summer,Jul,
30-07-2016,800,244,191,310,55,57,30.1,25,36.1,0,13.6,11.1,0,Hot (>25°C),2016,7,5,Saturday,1,Summer,Jul,
31-07-2016,403,118,78,200,7,45,30.2,24.5,35.7,0,16.7,11.2,0,Hot (>25°C),2016,7,6,Sunday,1,Summer,Jul,
01-08-2016,510,166,91,238,15,52,30.1,23.6,36.6,0,16.5,13,0,Hot (>25°C),2016,8,0,Monday,0,Summer,Aug,
02-08-2016,440,151,113,143,33,58,30,22.5,37.1,0,13.7,14.6,0,Hot (>25°C),2016,8,1,Tuesday,0,Summer,Aug,
03-08-2016,359,98,127,121,13,57,31.2,24.6,37.3,0,11.5,12.7,0,Hot (>25°C),2016,8,2,Wednesday,0,Summer,Aug,
04-08-2016,476,138,138,183,17,59,31.1,24.2,37.2,0,14.3,13,0,Hot (>25°C),2016,8,3,Thursday,0,Summer,Aug,
05-08-2016,562,180,154,196,32,57,31,24.6,37.1,0,12.2,12.5,0,Hot (>25°C),2016,8,4,Friday,0,Summer,Aug,
06-08-2016,567,209,142,192,24,57,31.2,24.7,37.2,0,10.1,12.5,0,Hot (>25°C),2016,8,5,Saturday,1,Summer,Aug,
07-08-2016,305,110,99,82,14,54,31.3,24.2,37.3,0,10.6,13.1,0,Hot (>25°C),2016,8,6,Sunday,1,Summer,Aug,
08-08-2016,453,194,134,100,25,55,31.4,24.5,37.3,0,11.5,12.8,0,Hot (>25°C),2016,8,0,Monday,0,Summer,Aug,
09-08-2016,421,156,157,82,26,54,31.3,26,37.2,0,11.7,11.2,0,Hot (>25°C),2016,8,1,Tuesday,0,Summer,Aug,
10-08-2016,357,131,131,88,7,53,31.7,26,37.4,0,12,11.4,0,Hot (>25°C),2016,8,2,Wednesday,0,Summer,Aug,
11-08-2016,321,175,112,17,17,46,31.7,25.2,38.1,0,11.8,12.9,0,Hot (>25°C),2016,8,3,Thursday,0,Summer,Aug,
12-08-2016,387,162,184,25,16,41,30.4,24.3,38.4,0,13.1,14.1,0,Hot (>25°C),2016,8,4,Friday,0,Summer,Aug,
13-08-2016,453,186,204,41,22,49,26.8,23.7,33.8,0,12.9,10.1,0,Hot (>25°C),2016,8,5,Saturday,1,Summer,Aug,
14-08-2016,305,146,101,14,44,39,27.3,22.4,30,0,12.1,7.6,0,Hot (>25°C),2016,8,6,Sunday,1,Summer,Aug,
16-08-2016,261,144,88,14,15,36,22.7,21.3,25.2,0,8.7,3.9,0,Warm (15-25°C),2016,8,1,Tuesday,0,Summer,Aug,
17-08-2016,279,131,97,23,28,44,23.4,22,27.1,0,11.3,5.1,0,Warm (15-25°C),2016,8,2,Wednesday,0,Summer,Aug,
18-08-2016,254,129,85,16,24,38,24.1,22,28.8,0,11.3,6.8,0,Warm (15-25°C),2016,8,3,Thursday,0,Summer,Aug,
19-08-2016,352,134,158,27,33,43,24.66666667,22.08333333,29.48333333,0,12.11666667,7.4,0,Warm (15-25°C),2016,8,4,Friday,0,Summer,Aug,
20-08-2016,386,156,189,27,14,47,25.23333333,22.16666667,30.16666667,0,12.93333333,8,0,Hot (>25°C),2016,8,5,Saturday,1,Summer,Aug,
21-08-2016,202,88,70,17,27,34,25.8,22.25,30.85,0,13.75,8.6,0,Hot (>25°C),2016,8,6,Sunday,1,Summer,Aug,
22-08-2016,330,126,149,24,31,44,26.36666667,22.33333333,31.53333333,0,14.56666667,9.2,0,Hot (>25°C),2016,8,0,Monday,0,Summer,Aug,
23-08-2016,310,138,132,16,24,43,26.93333333,22.41666667,32.21666667,0,15.38333333,9.8,0,Hot (>25°C),2016,8,1,Tuesday,0,Summer,Aug,
24-08-2016,322,134,136,35,17,44,27.5,22.5,32.9,0,16.2,10.4,0,Hot (>25°C),2016,8,2,Wednesday,0,Summer,Aug,
25-08-2016,274,127,116,13,18,35,27.7,20.9,32.8,0,10.3,11.9,0,Hot (>25°C),2016,8,3,Thursday,0,Summer,Aug,
26-08-2016,349,159,156,16,18,44,25.8,22.1,30.6,0,8.6,8.5,0,Hot (>25°C),2016,8,4,Friday,0,Summer,Aug,
27-08-2016,356,140,164,33,19,41,26,21,32,0,7.2,11,0,Hot (>25°C),2016,8,5,Saturday,1,Summer,Aug,
28-08-2016,250,84,118,28,20,34,25.7,20.1,31,0,10.4,10.9,0,Hot (>25°C),2016,8,6,Sunday,1,Summer,Aug,
29-08-2016,335,120,117,44,54,38,25.3,21.2,32,0,10,10.8,0,Hot (>25°C),2016,8,0,Monday,0,Summer,Aug,
30-08-2016,355,151,148,40,16,41,26.1,21,32.3,0,5.7,11.3,0,Hot (>25°C),2016,8,1,Tuesday,0,Summer,Aug,
31-08-2016,300,116,140,28,16,41,27.4,22.1,33.4,0,8.2,11.3,0,Hot (>25°C),2016,8,2,Wednesday,0,Summer,Aug,
01-09-2016,578,101,152,25,300,50,26.2,21.7,32.2,0,11.4,10.5,0,Hot (>25°C),2016,9,3,Thursday,0,Autumn,Sep,
02-09-2016,568,153,149,41,225,51,23.8,20.8,28.6,0,7.6,7.8,0,Warm (15-25°C),2016,9,4,Friday,0,Autumn,Sep,
03-09-2016,852,253,163,34,402,53,24.9,21,30,0,10.2,9,0,Warm (15-25°C),2016,9,5,Saturday,1,Autumn,Sep,
04-09-2016,378,78,75,32,193,41,26.3,20.7,32,0,13,11.3,0,Hot (>25°C),2016,9,6,Sunday,1,Autumn,Sep,
05-09-2016,543,124,149,23,247,59,26.5,22.6,32.1,0,15.1,9.5,0,Hot (>25°C),2016,9,0,Monday,0,Autumn,Sep,
06-09-2016,666,141,115,34,376,62,27.2,23.6,33,0,14.7,9.4,0,Hot (>25°C),2016,9,1,Tuesday,0,Autumn,Sep,
07-09-2016,495,114,145,30,206,60,28,24.2,33.6,0,15.7,9.4,0,Hot (>25°C),2016,9,2,Wednesday,0,Autumn,Sep,
08-09-2016,293,90,135,59,9,58,28,23.85,33.35,0,17.5,9.5,0,Hot (>25°C),2016,9,3,Thursday,0,Autumn,Sep,
09-09-2016,398,149,169,61,19,58,27.9,23.5,33.1,0,17.4,9.6,0,Hot (>25°C),2016,9,4,Friday,0,Autumn,Sep,
10-09-2016,558,219,228,82,29,57,23.9,19.8,28.1,0,17.3,8.3,0,Warm (15-25°C),2016,9,5,Saturday,1,Autumn,Sep,
11-09-2016,222,72,75,51,24,47,23,14.1,29.6,0,6.9,15.5,0,Warm (15-25°C),2016,9,6,Sunday,1,Autumn,Sep,
12-09-2016,335,147,118,48,22,54,25.4,19.7,31.6,0,9.9,11.9,0,Hot (>25°C),2016,9,0,Monday,0,Autumn,Sep,
13-09-2016,344,135,136,57,16,54,26.3,22,32,0,10,10,0,Hot (>25°C),2016,9,1,Tuesday,0,Autumn,Sep,
14-09-2016,317,152,119,29,17,49,25.9,22.9,30.6,0,7.5,7.7,0,Hot (>25°C),2016,9,2,Wednesday,0,Autumn,Sep,
15-09-2016,380,144,123,53,60,57,27,21.4,32.6,0,5.9,11.2,0,Hot (>25°C),2016,9,3,Thursday,0,Autumn,Sep,
16-09-2016,432,149,201,44,38,54,27.6,21.7,33.7,0,7.6,12,0,Hot (>25°C),2016,9,4,Friday,0,Autumn,Sep,
17-09-2016,634,256,230,83,65,59,28.3,22.2,34,0,6.2,11.8,0,Hot (>25°C),2016,9,5,Saturday,1,Autumn,Sep,
18-09-2016,260,111,98,34,17,45,28.7,23.4,34.3,0,9.1,10.9,0,Hot (>25°C),2016,9,6,Sunday,1,Autumn,Sep,
19-09-2016,296,133,114,33,16,37,29.8,24,36.2,0,9.9,12.2,0,Hot (>25°C),2016,9,0,Monday,0,Autumn,Sep,
20-09-2016,255,123,103,18,11,39,29.2,22.8,35.5,0,7.3,12.7,0,Hot (>25°C),2016,9,1,Tuesday,0,Autumn,Sep,
21-09-2016,265,85,144,14,22,38,27.5,22.5,33.4,0,10.6,10.9,0,Hot (>25°C),2016,9,2,Wednesday,0,Autumn,Sep,
22-09-2016,739,566,126,23,24,71,26.7,18,33.1,0,9.6,15.1,0,Hot (>25°C),2016,9,3,Thursday,0,Autumn,Sep,
23-09-2016,806,507,215,25,59,69,27.9,23.3,33.5,0,16.1,10.2,0,Hot (>25°C),2016,9,4,Friday,0,Autumn,Sep,
24-09-2016,833,555,205,43,30,72,25.9,22.1,31.6,0,16.4,9.5,0,Hot (>25°C),2016,9,5,Saturday,1,Autumn,Sep,
25-09-2016,429,298,87,26,18,61,23.3,22.2,25,0,9.8,2.8,0,Warm (15-25°C),2016,9,6,Sunday,1,Autumn,Sep,
26-09-2016,536,363,123,31,19,66,19.2,17.2,22.5,0,18.6,5.3,0,Warm (15-25°C),2016,9,0,Monday,0,Autumn,Sep,
27-09-2016,521,359,132,22,8,61,20.1,15.9,24.7,0,7.2,8.8,0,Warm (15-25°C),2016,9,1,Tuesday,0,Autumn,Sep,
28-09-2016,514,310,148,22,34,69,19.4,10,29.3,0,1.6,19.3,0,Warm (15-25°C),2016,9,2,Wednesday,0,Autumn,Sep,
29-09-2016,526,330,150,29,17,64,19.7,13.1,25,0,13.6,11.9,0,Warm (15-25°C),2016,9,3,Thursday,0,Autumn,Sep,
30-09-2016,701,399,220,43,39,70,18,11.1,25.5,0,6.9,14.4,0,Warm (15-25°C),2016,9,4,Friday,0,Autumn,Sep,
01-10-2016,1045,662,270,59,54,62,20,14.6,26.7,0,6.6,12.1,0,Warm (15-25°C),2016,10,5,Saturday,1,Autumn,Oct,
02-10-2016,367,250,78,26,13,50,20.4,12,28.5,0,7.1,16.5,0,Warm (15-25°C),2016,10,6,Sunday,1,Autumn,Oct,
03-10-2016,525,333,151,21,20,56,22.8,16,29.1,0,12.8,13.1,0,Warm (15-25°C),2016,10,0,Monday,0,Autumn,Oct,
04-10-2016,595,431,130,22,12,59,24.4,19.2,31.5,0,21,12.3,0,Warm (15-25°C),2016,10,1,Tuesday,0,Autumn,Oct,
05-10-2016,432,236,137,35,24,55,26.4,22.5,32.3,0,17.9,9.8,0,Hot (>25°C),2016,10,2,Wednesday,0,Autumn,Oct,
06-10-2016,592,111,160,302,19,57,26.5,22.9,32.2,0,17.4,9.3,0,Hot (>25°C),2016,10,3,Thursday,0,Autumn,Oct,
07-10-2016,718,163,176,350,29,58,19,15.5,24.3,0,19.1,8.8,0,Warm (15-25°C),2016,10,4,Friday,0,Autumn,Oct,
08-10-2016,965,267,262,400,36,59,17.3,11.8,24.8,0,9.7,13,0,Warm (15-25°C),2016,10,5,Saturday,1,Autumn,Oct,
09-10-2016,406,93,83,224,6,47,17.2,11.1,23.4,0,10.5,12.3,0,Warm (15-25°C),2016,10,6,Sunday,1,Autumn,Oct,
10-10-2016,509,137,193,162,17,58,19.3,12.3,27.1,0,8.2,14.8,0,Warm (15-25°C),2016,10,0,Monday,0,Autumn,Oct,
11-10-2016,491,108,187,167,29,57,21.7,13.1,31.2,0,11.9,18.1,0,Warm (15-25°C),2016,10,1,Tuesday,0,Autumn,Oct,
12-10-2016,305,104,100,88,13,46,26.6,22.2,32.7,0,17.3,10.5,0,Hot (>25°C),2016,10,2,Wednesday,0,Autumn,Oct,
13-10-2016,408,115,187,92,14,52,20.1,15.3,25.7,0,12.3,10.4,0,Warm (15-25°C),2016,10,3,Thursday,0,Autumn,Oct,
14-10-2016,474,168,142,117,47,52,20.3,17.6,24.9,0,6.4,7.3,0,Warm (15-25°C),2016,10,4,Friday,0,Autumn,Oct,
15-10-2016,751,232,330,144,45,59,24.8,20.7,30.3,0,21.1,9.6,0,Warm (15-25°C),2016,10,5,Saturday,1,Autumn,Oct,
16-10-2016,321,86,121,106,8,47,26.4,22.8,32,0,23,9.2,0,Hot (>25°C),2016,10,6,Sunday,1,Autumn,Oct,
17-10-2016,439,136,155,119,29,56,27,22.1,32.8,0,24.8,10.7,0,Hot (>25°C),2016,10,0,Monday,0,Autumn,Oct,
18-10-2016,412,145,124,125,18,52,27,23,32,0,19.8,9,0,Hot (>25°C),2016,10,1,Tuesday,0,Autumn,Oct,
19-10-2016,344,118,145,55,26,50,26.6,23,31.8,0,17.9,8.8,0,Hot (>25°C),2016,10,2,Wednesday,0,Autumn,Oct,
20-10-2016,310,126,158,15,11,35,21.8,13.2,25.8,0,21,12.6,0,Warm (15-25°C),2016,10,3,Thursday,0,Autumn,Oct,
21-10-2016,457,204,215,25,13,35,15.2,7.5,22.7,0,5.6,15.2,0,Warm (15-25°C),2016,10,4,Friday,0,Autumn,Oct,
22-10-2016,457,179,202,35,41,34,16.6,7.5,25.5,0,9.1,18,0,Warm (15-25°C),2016,10,5,Saturday,1,Autumn,Oct,
23-10-2016,234,83,106,20,25,31,19.6,13,25.5,0,16.3,12.5,0,Warm (15-25°C),2016,10,6,Sunday,1,Autumn,Oct,
24-10-2016,199,77,92,19,11,30,22.8,19,27.3,0,13.2,8.3,0,Warm (15-25°C),2016,10,0,Monday,0,Autumn,Oct,
25-10-2016,267,95,133,9,30,33,21.9,17.2,28.1,0,13.6,10.9,0,Warm (15-25°C),2016,10,1,Tuesday,0,Autumn,Oct,
26-10-2016,246,83,134,11,18,35,23,18,29.7,0,16.2,11.7,0,Warm (15-25°C),2016,10,2,Wednesday,0,Autumn,Oct,
27-10-2016,237,86,112,18,21,34,24.2,18.5,31,0,12.2,12.5,0,Warm (15-25°C),2016,10,3,Thursday,0,Autumn,Oct,
28-10-2016,379,161,181,18,19,35,22.9,16,29.4,0,11.5,13.4,0,Warm (15-25°C),2016,10,4,Friday,0,Autumn,Oct,
29-10-2016,603,225,294,29,55,38,22.8,16.4,29.6,0,15.6,13.2,0,Warm (15-25°C),2016,10,5,Saturday,1,Autumn,Oct,
30-10-2016,210,88,90,16,16,31,23.2,17.1,30.6,0,11.3,13.5,0,Warm (15-25°C),2016,10,6,Sunday,1,Autumn,Oct,
31-10-2016,355,140,158,34,23,37,22.3,14.6,30.2,0,13.4,15.6,0,Warm (15-25°C),2016,10,0,Monday,0,Autumn,Oct,
01-11-2016,248,82,133,19,14,35,25,21.5,31.3,0,23.1,9.8,0,Warm (15-25°C),2016,11,1,Tuesday,0,Autumn,Nov,
02-11-2016,382,124,197,33,28,37,24.5,22,28.3,0,14.9,6.3,0,Warm (15-25°C),2016,11,2,Wednesday,0,Autumn,Nov,
03-11-2016,405,126,229,28,22,38,21,19.5,23.2,0,12.8,3.7,0,Warm (15-25°C),2016,11,3,Thursday,0,Autumn,Nov,
04-11-2016,477,192,214,25,46,32,20.5,18.7,22.9,0,9.9,4.2,0,Warm (15-25°C),2016,11,4,Friday,0,Autumn,Nov,
05-11-2016,652,213,348,48,43,39,16.8,14.6,20.5,0,13.5,5.9,0,Warm (15-25°C),2016,11,5,Saturday,1,Autumn,Nov,
06-11-2016,323,112,174,17,20,41,17.2,15.85,20.85,0,10.8,5,0,Warm (15-25°C),2016,11,6,Sunday,1,Autumn,Nov,
07-11-2016,328,145,152,12,19,36,18.8,17.1,21.2,0,11.1,4.1,0,Warm (15-25°C),2016,11,0,Monday,0,Autumn,Nov,
08-11-2016,377,152,185,23,17,35,17.6,16.8,18.5,0,13.3,1.7,0,Warm (15-25°C),2016,11,1,Tuesday,0,Autumn,Nov,
09-11-2016,295,149,115,12,19,40,17.3,15.5,20.3,0,15.3,4.8,0,Warm (15-25°C),2016,11,2,Wednesday,0,Autumn,Nov,
10-11-2016,326,161,123,21,21,42,15.9,11.9,21.8,0,4.1,9.9,0,Warm (15-25°C),2016,11,3,Thursday,0,Autumn,Nov,
11-11-2016,541,248,228,37,28,46,15.9,10.1,22.8,0,2.1,12.7,0,Warm (15-25°C),2016,11,4,Friday,0,Autumn,Nov,
12-11-2016,695,318,296,50,31,46,15.5,11.5,21.6,0,8.6,10.1,0,Warm (15-25°C),2016,11,5,Saturday,1,Autumn,Nov,
13-11-2016,297,136,125,21,15,42,16.2,11.9,21.8,0,9.4,9.9,0,Warm (15-25°C),2016,11,6,Sunday,1,Autumn,Nov,
14-11-2016,345,197,108,23,17,35,18.2,12.2,27,0,9.9,14.8,0,Warm (15-25°C),2016,11,0,Monday,0,Autumn,Nov,
15-11-2016,299,140,136,13,10,37,17.5,7.6,28.8,0,3.5,21.2,0,Warm (15-25°C),2016,11,1,Tuesday,0,Autumn,Nov,
16-11-2016,283,97,150,20,16,38,20,12.1,29.4,0,11.4,17.3,0,Warm (15-25°C),2016,11,2,Wednesday,0,Autumn,Nov,
17-11-2016,357,129,174,21,33,39,20.4,14.6,26.1,0,27.1,11.5,0,Warm (15-25°C),2016,11,3,Thursday,0,Autumn,Nov,
18-11-2016,385,151,168,41,25,38,15.9,7.7,21.3,0,23.5,13.6,0,Warm (15-25°C),2016,11,4,Friday,0,Autumn,Nov,
19-11-2016,659,325,231,56,47,43,7.8,1.6,14.6,0,10.7,13,0,Cool (5-15°C),2016,11,5,Saturday,1,Autumn,Nov,
20-11-2016,280,135,95,17,33,37,9.3,0.3,17.5,0,12.3,17.2,0,Cool (5-15°C),2016,11,6,Sunday,1,Autumn,Nov,
21-11-2016,323,129,144,22,28,39,14.9,7.6,22.7,0,21.4,15.1,0,Cool (5-15°C),2016,11,0,Monday,0,Autumn,Nov,
22-11-2016,272,137,97,16,22,34,18.4,16,20.6,0,18.8,4.6,0,Warm (15-25°C),2016,11,1,Tuesday,0,Autumn,Nov,
23-11-2016,253,116,101,25,11,32,13.9,7.8,19.9,0,11.6,12.1,0,Cool (5-15°C),2016,11,2,Wednesday,0,Autumn,Nov,
24-11-2016,294,128,124,11,31,35,13.6,5.6,21.6,0,8.7,16,0,Cool (5-15°C),2016,11,3,Thursday,0,Autumn,Nov,
25-11-2016,394,175,184,14,21,40,12.9,10.8,15,0,10.1,4.2,0,Cool (5-15°C),2016,11,4,Friday,0,Autumn,Nov,
26-11-2016,566,209,286,34,37,40,12.7,10.1,16.7,0,3.1,6.6,0,Cool (5-15°C),2016,11,5,Saturday,1,Autumn,Nov,
27-11-2016,215,83,103,17,12,34,16.1,11.2,20.3,0,23.1,9.1,0,Warm (15-25°C),2016,11,6,Sunday,1,Autumn,Nov,
28-11-2016,280,96,139,17,28,38,19,10.6,23.2,0,23.3,12.6,0,Warm (15-25°C),2016,11,0,Monday,0,Autumn,Nov,
29-11-2016,289,93,140,17,39,38,15,7.15,19.7,0,8.7,12.55,0,Cool (5-15°C),2016,11,1,Tuesday,0,Autumn,Nov,
30-11-2016,344,135,175,18,16,39,10.3,3.7,16.2,0,12.5,12.5,0,Cool (5-15°C),2016,11,2,Wednesday,0,Autumn,Nov,
01-12-2016,649,138,187,17,307,47,10.8,2.9,18.9,0,10.9,16,0,Cool (5-15°C),2016,12,3,Thursday,0,Winter,Dec,
02-12-2016,561,141,204,48,168,45,13.3,8.5,18.9,0,13.5,10.4,0,Cool (5-15°C),2016,12,4,Friday,0,Winter,Dec,
03-12-2016,725,256,292,60,117,44,9.5,8.7,10.6,0,15.5,1.9,0,Cool (5-15°C),2016,12,5,Saturday,1,Winter,Dec,
04-12-2016,315,97,165,19,34,38,9.7,9,10.9,0,14.6,1.9,0,Cool (5-15°C),2016,12,6,Sunday,1,Winter,Dec,
05-12-2016,383,171,144,29,39,38,9.2,7.5,10.3,0,7.8,2.8,0,Cool (5-15°C),2016,12,0,Monday,0,Winter,Dec,
06-12-2016,334,111,144,16,63,38,9.5,7.7,11.6,0,11.2,3.9,0,Cool (5-15°C),2016,12,1,Tuesday,0,Winter,Dec,
07-12-2016,378,126,145,20,87,39,9.3,5.4,12,0,9.9,6.6,0,Cool (5-15°C),2016,12,2,Wednesday,0,Winter,Dec,
08-12-2016,303,110,101,32,60,37,2.3,-1.5,7.7,0,26,9.2,0,Cold (<5°C),2016,12,3,Thursday,0,Winter,Dec,
09-12-2016,562,176,248,48,90,42,1.4,-2.4,6.3,0,9.1,8.7,0,Cold (<5°C),2016,12,4,Friday,0,Winter,Dec,
10-12-2016,591,233,228,50,80,40,5.6,1,9,0,15.1,8,0,Cool (5-15°C),2016,12,5,Saturday,1,Winter,Dec,
11-12-2016,274,137,114,17,6,48,14.5,9.2,22.3,0,24,13.1,0,Cool (5-15°C),2016,12,6,Sunday,1,Winter,Dec,
12-12-2016,453,263,156,26,8,57,9.3,4,15.7,0,10.9,11.7,0,Cool (5-15°C),2016,12,0,Monday,0,Winter,Dec,
13-12-2016,522,199,277,26,20,55,9.8,7.1,14.8,0,12.2,7.7,0,Cool (5-15°C),2016,12,1,Tuesday,0,Winter,Dec,
14-12-2016,454,259,145,18,32,49,6.9,3.6,12.2,0,11,8.6,0,Cool (5-15°C),2016,12,2,Wednesday,0,Winter,Dec,
15-12-2016,475,261,159,30,25,53,6,4.4,8.2,0,11.3,3.8,0,Cool (5-15°C),2016,12,3,Thursday,0,Winter,Dec,
16-12-2016,513,303,152,25,33,56,12.1,8.1,18,0,25.4,9.9,0,Cool (5-15°C),2016,12,4,Friday,0,Winter,Dec,
17-12-2016,873,424,344,62,43,61,14.2,-3.4,26.2,0,32.2,29.6,0,Cool (5-15°C),2016,12,5,Saturday,1,Winter,Dec,
18-12-2016,349,204,109,25,11,46,-4.7,-7.6,-0.5,0,26.9,7.1,0,Cold (<5°C),2016,12,6,Sunday,1,Winter,Dec,
19-12-2016,457,199,208,23,27,57,-2.4,-8.5,3.9,0,10.7,12.4,0,Cold (<5°C),2016,12,0,Monday,0,Winter,Dec,
20-12-2016,428,221,152,28,27,53,4.4,-3.3,13.3,0,9,16.6,0,Cold (<5°C),2016,12,1,Tuesday,0,Winter,Dec,
